0.079625
-2.2613
-1.0754
-0.65103
-0.75812
-1.468
-0.71597
-2.2499
-1.5352
-0.29637
-0.96356
-2.3608
-0.48323
-1.2903
-0.15866
0.086073
-2.6562
-1.0918
-1.3497
-1.536
-2.0647
-1.0765
-0.18646
-0.15972
-1.232
-1.1134
0.31432
-1.0585
-1.2929
0.17267
-0.102
-1.249
-1.9305
-0.42347
-2.196
-0.59818
-0.085785
-2.8652
-0.51856
-1.1335
-1.1121
-0.74353
-0.88309
-0.66381
0.52821
-2.2093
-0.95104
-2.516
-1.8735
-1.6509
-0.67856
0.5919
-0.57384
-0.23007
-0.86088
-0.04507
-1.0473
-0.44345
-0.86271
0.23258
-0.41408
-0.24639
-1.811
-0.37936
1.2118
0.011103
-0.13197
0.59261
-1.1164
-1.0023
-1.0697
-0.45134
-2.6057
-2.43
-1.4896
-2.291
-1.093
-1.919
-2.7823
-1.0961
-1.2716
-0.063162
-2.4283
-1.101
-1.2611
0.25518
-0.24023
-1.2285
-2.355
-1.4991
-0.23583
-1.7167
-1.0085
1.1725
-0.86373
-2.4796
0.04503
-0.19366
-2.2366
-1.5753
-0.42804
-0.7104
-0.63673
-0.71042
-0.13678
-0.73471
-0.44087
-0.84593
-1.8486
-1.6928
-0.72881
0.030391
-0.46737
-0.3751
-1.7848
-1.5026
0.42906
-0.80666
0.30654
-0.53597
1.3457
-2.0131
-0.19727
-0.059882
-0.88561
0.79171
-1.8758
-1.0769
-2.0726
-1.6216
-1.1698
1.4328
-2.1871
-2.3371
-0.382
0.093782
-1.9739
-2.0085
-1.5423
-0.041915
-0.95257
-0.59015
-0.66331
-0.45208
-0.91702
-1.5817
-0.19526
-3.2729
-2.8172
-2.2716
-1.3749
-2.7159
-0.95719
-1.9195
-1.2927
-2.108
-0.24983
-2.1462
-0.72763
-0.86243
-1.129
-2.0821
-1.1765
-0.68451
-0.30507
-1.278
-0.19556
-0.2978
0.012178
-0.94261
-0.51472
-1.7017
-0.50492
-1.0964
0.15663
-0.82201
-0.91644
0.11629
-0.70057
-1.289
0.16364
1.5117
-0.86939
-0.46609
0.2553
-2.1196
-0.40073
0.10103
0.47125
-0.38731
