participantID,block_n,trials,blockType,forcedTrial,gem_presented,market_presented,door_side,chooseLeft,outcomeState,outcome,ons_fixation,ons_door_display,ons_responsecue,ons_gem_fixation,ons_outcome_display,ons_condition_text,ons_trigger,missed_trial,rew_loss,rt,prob_market_presented,correct_choice,market_reversal,pick_black,black_presented_force,prob_independent_1,prob_independent_2,prob_dependent,blackFirst,gem_colour
2,1,6,2,1,4,2,2,0,1,-1,18083.81784,18086.63516,18090.01832,18091.55347,18094.93506,NaN,NaN,0,-1,0.423689291,0.8,NaN,0,1,1,0.2,0.8,0.2,1,3
2,1,7,2,1,4,2,2,0,2,0,18096.9513,18102.08444,18103.95159,18105.48506,18110.16761,NaN,NaN,0,1,0.482604697,0.8,NaN,0,1,1,0.2,0.8,0.2,1,3
2,1,8,2,0,4,2,1,0,1,1,18112.1843,18116.48515,18119.3185,18120.85123,18125.26844,NaN,NaN,0,1,0.275023623,0.8,1,0,1,NaN,0.2,0.8,0.2,-1,3
2,1,9,2,0,4,2,1,1,1,-1,18127.28395,18129.36824,18132.65159,18134.18411,18136.60085,NaN,NaN,0,-1,0.353342133,0.8,0,0,1,NaN,0.2,0.8,0.2,1,3
2,1,10,2,1,3,1,1,1,2,0,18138.61747,18142.45098,18145.86785,18147.40126,18151.75026,NaN,NaN,0,-1,0.476496367,0.2,NaN,0,1,1,0.2,0.8,0.2,1,2
2,1,11,2,0,3,1,2,0,2,0,18153.76807,18159.26712,18162.2677,18163.80022,18167.10011,NaN,NaN,0,-1,0.544825002,0.8,1,1,0,NaN,0.8,0.8,0.2,-1,2
2,1,12,2,1,3,1,2,0,1,-1,18169.11733,18171.51699,18174.48344,18176.0175,18180.21707,NaN,NaN,0,-1,0.415121998,0.8,NaN,0,1,1,0.8,0.8,0.2,1,2
2,1,13,2,1,3,1,2,0,1,1,18182.23426,18184.94998,18188.43463,18189.96742,18192.58405,NaN,NaN,0,1,0.396124381,0.8,NaN,0,1,1,0.8,0.8,0.2,1,2
2,1,14,2,1,3,1,1,1,1,1,18194.60001,18199.29995,18201.26692,18202.79984,18205.70062,NaN,NaN,0,1,0.433549885,0.8,NaN,0,1,1,0.8,0.8,0.2,1,2
2,1,15,2,0,4,2,2,1,1,1,18207.71649,18212.60045,18215.60052,18217.133,18222.95003,NaN,NaN,0,1,0.462879039,0.8,1,0,1,NaN,0.8,0.8,0.2,-1,3
2,1,16,2,1,3,1,1,1,2,0,18224.96592,18228.60124,18230.1159,18231.6496,18237.01613,NaN,NaN,0,-1,0.675709352,0.8,NaN,0,0,0,0.8,0.8,0.2,-1,2
2,1,17,2,1,4,2,2,0,2,0,18239.03343,18244.89908,18246.63423,18248.16605,18252.86525,NaN,NaN,0,-1,0.38771442,0.8,NaN,0,0,0,0.8,0.8,0.2,-1,3
2,1,18,2,1,4,2,1,1,2,0,18254.88317,18257.61585,18259.34905,18260.88228,18265.38268,NaN,NaN,0,1,0.860078173,0.8,NaN,0,0,0,0.8,0.8,0.2,-1,3
2,1,19,2,1,4,2,1,1,2,0,18267.39871,18270.94893,18272.96638,18274.50014,18277.03191,NaN,NaN,0,-1,0.465593072,0.8,NaN,0,0,0,0.8,0.8,0.2,-1,3
2,1,20,2,1,3,1,2,0,2,0,18279.04918,18283.74881,18286.44909,18287.98206,18290.26697,NaN,NaN,0,1,0.879317299,0.8,NaN,0,0,0,0.8,0.8,0.2,-1,2
2,1,21,2,1,4,2,1,1,1,1,18292.28185,18298.08206,18299.69905,18301.23264,18304.61506,NaN,NaN,0,1,0.526781454,0.8,NaN,0,0,0,0.8,0.8,0.2,-1,3
2,1,22,2,1,4,2,2,0,2,0,18306.63255,18311.41577,18314.51466,18316.04912,18319.43198,NaN,NaN,0,-1,0.386412454,0.8,NaN,0,0,0,0.8,0.8,0.2,-1,3
2,1,23,2,1,4,2,2,0,1,1,18321.44815,18325.23219,18326.76477,18328.29992,18333.14804,NaN,NaN,0,1,0.655002987,0.8,NaN,0,1,1,0.8,0.8,0.2,1,3
2,1,24,2,0,3,1,1,0,2,0,18335.16525,18337.78173,18340.21549,18341.74889,18346.36547,NaN,NaN,0,1,0.490466899,0.8,0,0,0,NaN,0.8,0.8,0.2,1,2
2,1,25,2,1,4,2,1,1,2,0,18348.38133,18352.7314,18354.44787,18355.98162,18361.26537,NaN,NaN,0,1,0.598818874,0.8,NaN,0,1,1,0.8,0.8,0.2,1,3
2,1,26,2,1,4,2,1,1,1,1,18363.28104,18368.14807,18371.48164,18373.01428,18376.31458,NaN,NaN,0,1,0.353279249,0.2,NaN,1,1,1,0.8,0.2,0.2,1,3
2,1,27,2,1,3,1,2,0,2,0,18378.33065,18383.83066,18386.66485,18388.19755,18392.68124,NaN,NaN,0,1,0.500136971,0.8,NaN,0,0,0,0.8,0.2,0.2,-1,2
2,1,28,2,1,4,2,1,1,2,0,18394.69716,18397.63145,18400.01369,18401.54679,18404.26408,NaN,NaN,0,1,0.398698255,0.2,NaN,0,1,1,0.8,0.2,0.2,1,3
2,1,29,2,1,3,1,1,1,2,0,18406.28003,18411.84797,18414.64775,18416.18184,18420.4465,NaN,NaN,0,-1,0.389316243,0.8,NaN,0,0,0,0.8,0.2,0.2,-1,2
2,1,30,2,1,3,1,1,1,2,0,18422.4636,18425.41354,18428.24753,18429.78034,18433.66376,NaN,NaN,0,-1,0.455579793,0.8,NaN,0,0,0,0.8,0.2,0.2,-1,2
2,1,31,2,0,3,1,1,0,1,-1,18435.67968,18440.52962,18442.88051,18444.41357,18448.7633,NaN,NaN,0,-1,0.524341151,0.8,0,0,1,NaN,0.8,0.2,0.2,-1,2
2,1,32,2,1,4,2,2,0,2,0,18450.77999,18455.84707,18457.73042,18459.2631,18464.14615,NaN,NaN,0,1,0.612457691,0.8,NaN,1,0,0,0.8,0.8,0.2,-1,3
2,1,33,1,0,2,3,2,1,2,0,18469.19591,18473.67961,18477.1464,18478.67963,18483.92983,18466.1802,NaN,0,1,0.928652874,0.2,0,0,1,NaN,0.8,0.8,0.2,-1,4
2,1,34,1,1,1,3,1,1,1,1,18485.94653,18489.81336,18492.0628,18493.59584,18497.64585,NaN,NaN,0,1,0.515196604,0.2,NaN,0,0,0,0.8,0.8,0.2,-1,1
2,1,35,1,0,2,3,2,1,2,0,18499.66294,18503.29565,18505.0626,18506.59574,18510.89551,NaN,NaN,0,1,1.230342712,0.2,1,0,0,NaN,0.8,0.8,0.2,1,4
2,1,36,1,1,2,3,1,1,2,0,18512.91261,18517.46195,18520.46203,18521.9956,18526.8294,NaN,NaN,0,1,0.482846882,0.2,NaN,0,1,1,0.8,0.8,0.2,1,4
2,1,37,1,1,2,3,2,0,1,-1,18528.84538,18531.62852,18533.19554,18534.72966,18537.64606,NaN,NaN,0,-1,0.498877268,0.2,NaN,0,1,1,0.8,0.8,0.2,1,4
2,1,38,1,1,1,3,1,1,1,-1,18539.66179,18543.76246,18545.29568,18546.82878,18549.22913,NaN,NaN,0,-1,0.430720347,0.2,NaN,0,1,1,0.8,0.8,0.2,1,1
2,1,39,1,1,1,3,2,0,2,0,18551.24471,18554.3284,18556.4449,18557.97881,18560.94577,NaN,NaN,0,1,0.561796122,0.8,NaN,1,0,0,0.8,0.8,0.8,-1,1
2,1,40,1,1,2,3,1,1,1,-1,18562.96249,18565.47868,18568.72847,18570.262,18573.89447,NaN,NaN,0,-1,0.321106775,0.2,NaN,1,0,0,0.8,0.8,0.2,-1,4
2,1,41,1,1,1,3,2,0,2,0,18575.91114,18579.04484,18580.96104,18582.49525,18586.11173,NaN,NaN,0,-1,0.406398737,0.2,NaN,0,1,1,0.8,0.8,0.2,1,1
2,1,42,1,1,2,3,2,0,2,0,18588.1282,18594.04491,18595.79556,18597.32802,18601.66152,NaN,NaN,0,-1,0.499684658,0.2,NaN,0,1,1,0.8,0.8,0.2,1,4
2,1,43,1,1,2,3,1,1,2,0,18603.67848,18609.42785,18611.51166,18613.04416,18618.52781,NaN,NaN,0,-1,0.376294861,0.2,NaN,0,1,1,0.8,0.8,0.2,1,4
2,1,44,1,0,2,3,1,1,1,-1,18620.54506,18623.66022,18626.56089,18628.0949,18631.74447,NaN,NaN,0,-1,0.55160756,0.2,0,0,0,NaN,0.8,0.8,0.2,-1,4
2,1,45,1,0,1,3,2,0,2,0,18633.76045,18638.3774,18640.87742,18642.4111,18647.6938,NaN,NaN,0,-1,0.737268426,0.2,1,0,1,NaN,0.8,0.8,0.2,1,1
2,1,46,1,1,2,3,2,0,2,0,18649.71078,18655.14412,18658.31092,18659.84406,18663.86092,NaN,NaN,0,1,0.621638055,0.2,NaN,0,0,0,0.8,0.8,0.2,-1,4
2,1,47,1,1,2,3,1,1,1,1,18665.87678,18668.01041,18670.12676,18671.66058,18676.97673,NaN,NaN,0,1,0.493917128,0.2,NaN,0,0,0,0.8,0.8,0.2,-1,4
2,1,48,1,0,1,3,1,1,2,0,18678.99313,18683.87637,18686.41053,18687.94376,18692.62637,NaN,NaN,0,-1,0.567180219,0.2,1,0,1,NaN,0.8,0.8,0.2,1,1
2,1,49,1,1,2,3,2,0,2,0,18694.64334,18696.96049,18700.19386,18701.71057,18704.55963,NaN,NaN,0,-1,0.334413713,0.2,NaN,0,0,0,0.8,0.8,0.2,-1,4
2,1,50,1,0,1,3,1,1,1,-1,18706.57649,18711.09334,18713.50958,18715.04336,18718.71015,NaN,NaN,0,-1,0.926727346,0.2,0,0,0,NaN,0.8,0.8,0.2,-1,1
2,1,51,1,1,2,3,2,0,2,0,18720.72635,18722.77667,18725.14298,18726.67703,18732.12681,NaN,NaN,0,-1,0.431503873,0.8,NaN,1,0,0,0.8,0.8,0.8,-1,4
2,1,52,1,1,1,3,1,1,2,0,18734.14282,18740.1097,18742.67761,18744.20986,18746.62588,NaN,NaN,0,-1,0.441594149,0.8,NaN,0,1,1,0.8,0.8,0.8,1,1
2,1,53,1,1,1,3,2,0,1,-1,18748.64278,18750.79318,18754.25919,18755.79303,18760.90993,NaN,NaN,0,-1,0.437515327,0.8,NaN,0,1,1,0.8,0.8,0.8,1,1
2,1,54,1,1,2,3,1,1,1,1,18762.92548,18765.65879,18767.32546,18768.86029,18773.94187,NaN,NaN,0,1,1.435258297,0.8,NaN,0,1,1,0.8,0.8,0.8,1,4
2,1,55,1,0,1,3,2,1,2,0,18775.95957,18780.80867,18784.30949,18785.84221,18790.8093,NaN,NaN,0,-1,1.059071327,0.2,1,1,1,NaN,0.8,0.8,0.2,-1,1
2,1,56,1,1,1,3,2,0,1,1,18792.8251,18795.35921,18798.42646,18799.95977,18805.30855,NaN,NaN,0,1,0.482977674,0.2,NaN,0,0,0,0.8,0.8,0.2,-1,1
2,1,57,1,0,2,3,1,1,2,0,18807.32576,18812.70888,18816.02552,18817.55835,18820.20841,NaN,NaN,0,1,1.29162746,0.2,0,0,1,NaN,0.8,0.8,0.2,1,4
2,1,58,1,1,1,3,2,0,2,0,18822.22531,18827.94125,18831.44212,18832.97504,18837.70815,NaN,NaN,0,1,0.527348391,0.2,NaN,0,1,1,0.8,0.8,0.2,1,1
2,1,59,1,1,2,3,2,0,2,0,18839.72506,18845.00799,18848.52427,18850.05849,18853.25766,NaN,NaN,0,-1,0.397491928,0.2,NaN,0,1,1,0.8,0.8,0.2,1,4
2,1,60,1,1,1,3,2,0,1,1,18855.27446,18858.37456,18860.20815,18861.74145,18865.8744,NaN,NaN,0,1,0.450350104,0.2,NaN,0,0,0,0.8,0.8,0.2,-1,1
2,1,61,1,1,1,3,1,1,1,-1,18867.89059,18872.97465,18874.67437,18876.20797,18880.0738,NaN,NaN,0,-1,0.522999945,0.8,NaN,1,0,0,0.8,0.8,0.8,-1,1
2,1,62,1,1,1,3,1,1,1,1,18882.09082,18884.65696,18887.65704,18889.19023,18894.4742,NaN,NaN,0,1,0.362426576,0.8,NaN,0,1,1,0.8,0.8,0.8,1,1
2,1,63,1,1,1,3,1,1,1,1,18896.49019,18902.34101,18905.24051,18906.75734,18910.65734,NaN,NaN,0,1,0.44994285,0.8,NaN,0,0,0,0.8,0.8,0.8,-1,1
2,1,64,1,1,2,3,1,1,2,0,18912.67441,18914.89017,18917.25696,18918.7737,18923.97398,NaN,NaN,0,-1,0.389960007,0.8,NaN,0,0,0,0.8,0.8,0.8,-1,4
2,2,1,1,1,1,3,1,1,2,0,13964.22768,13966.31246,13968.28048,13969.88159,13973.88436,13961.20894,13951.16409,0,1,0.293603617,0.2,NaN,0,1,1,0.2,0.8,0.2,1,1
2,2,2,1,1,1,3,1,1,1,1,13975.90242,13980.70574,13982.27349,13983.79121,13988.12754,NaN,NaN,0,1,0.657117031,0.2,NaN,0,0,0,0.2,0.8,0.2,-1,1
2,2,3,1,0,2,3,2,0,1,-1,13990.14562,13992.41384,13993.96491,13995.48263,13999.05176,NaN,NaN,0,-1,0.975638099,0.8,0,1,1,NaN,0.2,0.8,0.8,1,4
2,2,4,1,1,1,3,1,1,2,0,14001.06982,14004.50553,14007.02394,14008.54165,14011.09342,NaN,NaN,0,-1,0.517936944,0.8,NaN,0,0,0,0.2,0.8,0.8,-1,1
2,2,5,1,1,2,3,2,0,2,0,14013.11148,14017.04754,14019.63266,14021.1504,14025.01971,NaN,NaN,0,-1,0.38982856,0.8,NaN,0,1,1,0.2,0.8,0.8,1,4
2,2,6,1,1,1,3,1,1,1,-1,14027.03777,14030.47348,14033.19202,14034.70975,14037.64511,NaN,NaN,0,-1,0.489966252,0.8,NaN,0,0,0,0.2,0.8,0.8,-1,1
2,2,7,1,1,1,3,2,0,2,0,14039.66317,14044.71669,14047.16836,14048.68608,14053.00573,NaN,NaN,0,-1,0.410250105,0.8,NaN,0,1,1,0.2,0.8,0.8,1,1
2,2,8,1,1,2,3,2,0,1,1,14055.0238,14060.91119,14062.96264,14064.48033,14067.79933,NaN,NaN,0,1,0.366673668,0.8,NaN,0,0,0,0.2,0.8,0.8,-1,4
2,2,9,1,1,1,3,2,0,2,0,14069.81735,14074.30378,14077.02233,14078.54005,14081.35867,NaN,NaN,0,-1,0.423533758,0.8,NaN,0,0,0,0.2,0.8,0.8,-1,1
2,2,10,1,1,1,3,2,0,2,0,14083.37672,14087.5296,14089.71444,14091.23215,14094.31762,NaN,NaN,0,1,0.714978077,0.8,NaN,0,1,1,0.2,0.8,0.8,1,1
2,2,11,1,1,1,3,2,0,1,1,14096.33568,14102.08966,14105.19181,14106.70952,14109.51146,NaN,NaN,0,1,0.322205848,0.8,NaN,0,1,1,0.2,0.8,0.8,1,1
2,2,12,1,1,2,3,2,0,2,0,14111.52952,14115.31547,14118.2008,14119.71852,14124.88878,NaN,NaN,0,-1,0.40981039,0.8,NaN,0,0,0,0.2,0.8,0.8,-1,4
2,2,13,1,0,2,3,1,0,2,0,14126.90683,14132.1271,14135.07916,14136.59685,14141.40017,NaN,NaN,0,1,0.386181631,0.8,0,0,0,NaN,0.2,0.8,0.8,1,4
2,2,14,1,0,1,3,2,0,2,0,14143.41824,14148.25491,14149.77263,14151.29034,14156.9943,NaN,NaN,0,-1,0.000442276,0.8,1,0,0,NaN,0.2,0.8,0.8,-1,1
2,2,15,1,0,1,3,1,0,1,1,14159.01235,14163.63221,14166.35076,14167.86847,14172.72183,NaN,NaN,0,1,0.5948614,0.8,0,0,0,NaN,0.2,0.8,0.8,1,1
2,2,16,1,1,2,3,1,1,2,0,14174.73989,14176.95809,14179.34307,14180.86079,14185.09705,NaN,NaN,0,1,0.450175061,0.8,NaN,0,0,0,0.2,0.8,0.8,-1,4
2,2,17,1,1,2,3,2,0,2,0,14187.11511,14190.06715,14192.45214,14193.96985,14198.02265,NaN,NaN,0,1,0.379624902,0.8,NaN,0,0,0,0.2,0.8,0.8,-1,4
2,2,18,1,0,2,3,1,0,1,1,14200.04071,14204.24362,14205.81137,14207.3291,14211.2318,NaN,NaN,0,1,0.49990978,0.8,1,0,1,NaN,0.2,0.8,0.8,-1,4
2,2,19,1,1,2,3,2,0,1,-1,14213.24985,14217.5695,14220.93849,14222.45622,14224.72444,NaN,NaN,0,-1,0.495488442,0.8,NaN,0,1,1,0.2,0.8,0.8,1,4
2,2,20,1,0,1,3,2,1,2,0,14226.74251,14231.62922,14234.29773,14235.81545,14240.51871,NaN,NaN,0,-1,0.649738363,0.8,1,0,0,NaN,0.2,0.8,0.8,1,1
2,2,21,1,1,2,3,1,1,1,-1,14242.53676,14245.78901,14248.0906,14249.60832,14252.72714,NaN,NaN,0,-1,0.575501147,0.8,NaN,0,1,1,0.2,0.8,0.8,1,4
2,2,22,1,1,2,3,2,0,2,0,14254.74521,14258.86471,14261.71669,14263.2344,14269.05509,NaN,NaN,0,1,0.350009762,0.8,NaN,0,1,1,0.2,0.8,0.8,1,4
2,2,23,1,1,1,3,1,1,2,0,14271.07315,14275.75973,14278.44492,14279.96264,14283.13149,NaN,NaN,0,-1,0.40548411,0.2,NaN,1,1,1,0.2,0.8,0.2,1,1
2,2,24,1,1,2,3,1,1,2,0,14285.14955,14288.26838,14291.63737,14293.15509,14296.87433,NaN,NaN,0,1,0.339581551,0.2,NaN,0,1,1,0.2,0.8,0.2,1,4
2,2,25,1,1,1,3,1,1,2,0,14298.8924,14302.99524,14305.54702,14307.0647,14312.2683,NaN,NaN,0,-1,0.455510265,0.2,NaN,0,1,1,0.2,0.8,0.2,1,1
2,2,26,1,1,2,3,1,1,2,0,14314.28636,14317.83886,14319.89024,14321.40798,14327.22866,NaN,NaN,0,1,0.639893592,0.2,NaN,0,0,0,0.2,0.8,0.2,-1,4
2,2,27,1,1,1,3,2,0,1,-1,14329.24671,14333.98332,14336.46838,14337.98608,14342.35577,NaN,NaN,0,-1,0.53040435,0.2,NaN,0,0,0,0.2,0.8,0.2,-1,1
2,2,28,1,1,2,3,1,1,1,-1,14344.37383,14347.14242,14350.11116,14351.62885,14356.08193,NaN,NaN,0,-1,0.465268232,0.2,NaN,0,0,0,0.2,0.8,0.2,-1,4
2,2,29,1,0,2,3,2,1,2,0,14358.09999,14360.21812,14363.65386,14365.17155,14368.97417,NaN,NaN,0,-1,1.185123869,0.2,1,0,1,NaN,0.2,0.8,0.2,-1,4
2,2,30,1,0,1,3,1,0,1,-1,14370.99224,14373.0103,14375.72884,14377.24659,14382.58359,NaN,NaN,0,-1,1.476390025,0.2,1,0,1,NaN,0.2,0.8,0.2,-1,1
2,2,31,1,1,2,3,1,1,2,0,14384.60165,14390.2222,14392.25694,14393.77466,14399.16172,NaN,NaN,0,1,0.760292027,0.2,NaN,0,1,1,0.2,0.8,0.2,1,4
2,2,32,1,1,1,3,2,0,1,-1,14401.17977,14405.71625,14407.80102,14409.31873,14412.2541,NaN,NaN,0,-1,0.685723531,0.2,NaN,0,0,0,0.2,0.8,0.2,-1,1
2,2,33,2,0,4,2,1,0,1,-1,14417.29096,14421.07686,14423.04489,14424.56261,14428.11506,14414.27216,NaN,0,-1,0.663556503,0.8,0,0,1,NaN,0.2,0.8,0.2,-1,3
2,2,34,2,1,4,2,2,0,1,1,14430.13313,14433.73561,14435.28669,14436.8044,14441.00731,NaN,NaN,0,1,0.375326228,0.2,NaN,1,0,0,0.2,0.2,0.2,-1,3
2,2,35,2,0,3,1,1,1,2,0,14443.02537,14447.01147,14448.92946,14450.44717,14456.13443,NaN,NaN,0,1,0.679051252,0.2,0,0,1,NaN,0.2,0.2,0.2,1,2
2,2,36,2,1,3,1,2,0,2,0,14458.1525,14460.304,14462.98918,14464.50689,14468.10938,NaN,NaN,0,1,0.343950522,0.2,NaN,0,0,0,0.2,0.2,0.2,-1,2
2,2,37,2,1,3,1,1,1,2,0,14470.12744,14475.68128,14478.38315,14479.90091,14484.67085,NaN,NaN,0,1,0.424642863,0.2,NaN,0,1,1,0.2,0.2,0.2,1,2
2,2,38,2,1,4,2,1,1,1,1,14486.6889,14489.77436,14493.09332,14494.61104,14499.78128,NaN,NaN,0,1,0.409112539,0.2,NaN,0,1,1,0.2,0.2,0.2,1,3
2,2,39,2,1,4,2,1,1,2,0,14501.79934,14506.23576,14509.60474,14511.12245,14514.49145,NaN,NaN,0,-1,0.610374079,0.2,NaN,0,1,1,0.2,0.2,0.2,1,3
2,2,40,2,0,3,1,2,1,2,0,14516.50949,14521.24612,14524.04805,14525.56577,14529.63525,NaN,NaN,0,1,0.589606739,0.2,0,0,1,NaN,0.2,0.2,0.2,-1,2
2,2,41,2,0,4,2,2,0,2,0,14531.65331,14537.07373,14538.72487,14540.24258,14544.84577,NaN,NaN,0,1,0.607430979,0.2,0,0,1,NaN,0.2,0.2,0.2,1,3
2,2,42,2,1,4,2,1,1,2,0,14546.86383,14552.80128,14554.70258,14556.2203,14560.25642,NaN,NaN,0,1,0.45973238,0.8,NaN,1,0,0,0.2,0.8,0.2,-1,3
2,2,43,2,1,3,1,2,0,1,-1,14562.27448,14566.91102,14568.82902,14570.34673,14573.41552,NaN,NaN,0,-1,0.392519784,0.2,NaN,0,0,0,0.2,0.8,0.2,-1,2
2,2,44,2,1,4,2,2,0,2,0,14575.43358,14578.2522,14580.92071,14582.43843,14585.62396,NaN,NaN,0,1,0.385349162,0.8,NaN,0,1,1,0.2,0.8,0.2,1,3
2,2,45,2,1,3,1,2,0,2,0,14587.64202,14590.37726,14592.39531,14593.91303,14598.11594,NaN,NaN,0,1,0.355269547,0.2,NaN,0,1,1,0.2,0.8,0.2,1,2
2,2,46,2,1,3,1,1,1,1,1,14600.13404,14602.7525,14605.70451,14607.22223,14612.69268,NaN,NaN,0,1,0.324595961,0.8,NaN,1,1,1,0.8,0.8,0.2,1,2
2,2,47,2,1,4,2,1,1,1,1,14614.71074,14618.11307,14620.73159,14622.24928,14627.03593,NaN,NaN,0,1,0.649185944,0.8,NaN,0,0,0,0.8,0.8,0.2,-1,3
2,2,48,2,1,3,1,2,0,1,1,14629.05399,14634.22423,14635.89205,14637.40977,14640.17836,NaN,NaN,0,1,0.320350224,0.8,NaN,0,1,1,0.8,0.8,0.2,1,2
2,2,49,2,0,4,2,1,1,1,-1,14642.19641,14646.79959,14648.71758,14650.2353,14652.7537,NaN,NaN,0,-1,0.603420895,0.8,0,0,1,NaN,0.8,0.8,0.2,1,3
2,2,50,2,1,4,2,2,0,1,-1,14654.77178,14660.34229,14662.52712,14664.04485,14666.62997,NaN,NaN,0,-1,0.350430124,0.8,NaN,0,1,1,0.8,0.8,0.2,1,3
2,2,51,2,1,3,1,2,0,2,0,14668.64803,14671.83359,14674.53543,14676.05315,14679.72235,NaN,NaN,0,-1,0.329564879,0.8,NaN,0,0,0,0.8,0.8,0.2,-1,2
2,2,52,2,1,4,2,1,1,2,0,14681.74041,14684.84256,14687.66118,14689.1789,14692.41446,NaN,NaN,0,-1,0.435414308,0.8,NaN,0,0,0,0.8,0.8,0.2,-1,3
2,2,53,2,1,4,2,1,1,1,1,14694.43252,14700.25321,14703.62222,14705.13992,14708.22539,NaN,NaN,0,1,0.340023543,0.8,NaN,0,1,1,0.8,0.8,0.2,1,3
2,2,54,2,1,3,1,1,1,1,1,14710.24345,14716.19759,14719.6166,14721.13431,14726.02102,NaN,NaN,0,1,0.375339036,0.8,NaN,0,1,1,0.8,0.8,0.2,1,2
2,2,55,2,0,3,1,2,1,2,0,14728.03912,14730.87438,14734.21002,14735.72774,14739.86394,NaN,NaN,0,-1,0.690558116,0.8,1,0,0,NaN,0.8,0.8,0.2,1,2
2,2,56,2,0,4,2,2,1,2,0,14741.882,14745.9348,14748.7701,14750.28781,14753.18981,NaN,NaN,0,-1,0.464080006,0.2,1,1,1,NaN,0.8,0.2,0.2,-1,3
2,2,57,2,1,4,2,2,0,2,0,14755.20788,14757.54282,14759.7777,14761.29542,14764.31417,NaN,NaN,0,1,0.349925519,0.2,NaN,0,1,1,0.8,0.2,0.2,1,3
2,2,58,2,1,4,2,2,0,1,-1,14766.33223,14771.71929,14774.78809,14776.30579,14781.07576,NaN,NaN,0,-1,0.403023416,0.2,NaN,0,0,0,0.8,0.2,0.2,-1,3
2,2,59,2,0,3,1,1,1,2,0,14783.09382,14786.19596,14787.76372,14789.28144,14793.1341,NaN,NaN,0,-1,0.885109525,0.8,1,0,0,NaN,0.8,0.2,0.2,-1,2
2,2,60,2,1,3,1,1,1,2,0,14795.15216,14798.07084,14800.27236,14801.79008,14805.42593,NaN,NaN,0,-1,0.760030476,0.8,NaN,0,0,0,0.8,0.2,0.2,-1,2
2,2,61,2,1,3,1,2,0,1,1,14807.44399,14811.66358,14813.98184,14815.49956,14819.41895,NaN,NaN,0,1,0.465088931,0.8,NaN,0,1,1,0.8,0.2,0.2,1,2
2,2,62,2,1,4,2,2,0,1,-1,14821.43701,14826.85741,14830.09298,14831.6107,14835.26322,NaN,NaN,0,-1,0.409602913,0.2,NaN,0,0,0,0.8,0.2,0.2,-1,3
2,2,63,2,1,3,1,1,1,2,0,14837.28128,14840.58357,14843.51893,14845.03665,14850.67388,NaN,NaN,0,-1,0.355210633,0.8,NaN,0,0,0,0.8,0.2,0.2,-1,2
2,2,64,2,1,3,1,1,1,2,0,14852.69194,14856.36114,14859.84689,14861.3646,14867.06855,NaN,NaN,0,1,0.414933565,0.8,NaN,0,0,0,0.8,0.2,0.2,-1,2
2,3,1,2,1,3,1,2,0,2,0,14966.83753,14970.72354,14974.00915,14975.61026,14980.14673,14963.81877,14953.77373,0,-1,0.308036505,0.2,NaN,0,1,1,0.2,0.8,0.2,1,2
2,3,2,2,0,3,1,2,0,1,1,14982.16479,14986.10084,14988.66929,14990.187,14995.94098,NaN,NaN,0,1,0.512411338,0.2,1,0,0,NaN,0.2,0.8,0.2,-1,2
2,3,3,2,0,3,1,1,0,1,-1,14997.95904,15002.91246,15005.09731,15006.61503,15009.88397,NaN,NaN,0,-1,0.805189032,0.2,0,0,0,NaN,0.2,0.8,0.2,1,2
2,3,4,2,0,4,2,2,1,1,-1,15011.90201,15017.15565,15019.62402,15021.14176,15026.11184,NaN,NaN,0,-1,0.830523144,0.8,0,0,1,NaN,0.2,0.8,0.2,-1,3
2,3,5,2,0,4,2,1,1,1,-1,15028.1299,15033.85052,15035.83523,15037.35294,15041.88941,NaN,NaN,0,-1,0.635005217,0.8,1,0,0,NaN,0.2,0.8,0.2,-1,3
2,3,6,2,1,3,1,2,0,2,0,15043.90748,15048.4773,15050.21183,15051.72955,15054.9818,NaN,NaN,0,1,0.424823303,0.2,NaN,0,1,1,0.2,0.8,0.2,1,2
2,3,7,2,1,4,2,1,1,2,0,15056.99986,15059.85183,15063.25421,15064.7719,15070.12561,NaN,NaN,0,1,0.589117218,0.8,NaN,0,0,0,0.2,0.8,0.2,-1,3
2,3,8,2,1,4,2,1,1,1,1,15072.14366,15074.46193,15076.013,15077.53072,15083.25134,NaN,NaN,0,1,0.749932976,0.8,NaN,0,1,1,0.2,0.8,0.2,1,3
2,3,9,2,0,4,2,1,1,2,0,15085.26941,15091.0067,15092.89134,15094.40906,15097.3611,NaN,NaN,0,-1,0.635289537,0.8,0,0,1,NaN,0.2,0.8,0.2,1,3
2,3,10,2,1,3,1,1,1,2,0,15099.37916,15102.28117,15103.98234,15105.50006,15107.70158,NaN,NaN,0,1,0.444751059,0.2,NaN,0,1,1,0.2,0.8,0.2,1,2
2,3,11,2,1,3,1,2,0,2,0,15109.71964,15113.08864,15114.7231,15116.24082,15121.47778,NaN,NaN,0,1,0.345423922,0.2,NaN,0,1,1,0.2,0.8,0.2,1,2
2,3,12,2,1,4,2,2,0,2,0,15123.49583,15128.13237,15130.60075,15132.11847,15136.73832,NaN,NaN,0,1,0.665450834,0.8,NaN,0,1,1,0.2,0.8,0.2,1,3
2,3,13,2,1,4,2,2,0,1,-1,15138.75641,15142.82586,15145.54441,15147.06213,15152.11562,NaN,NaN,0,-1,0.593413045,0.8,NaN,0,0,0,0.2,0.8,0.2,-1,3
