participantID,block_n,trials,blockType,forcedTrial,gem_presented,market_presented,door_side,chooseLeft,outcomeState,outcome,ons_fixation,ons_door_display,ons_responsecue,ons_gem_fixation,ons_outcome_display,ons_condition_text,ons_trigger,missed_trial,rew_loss,rt,prob_market_presented,correct_choice,market_reversal,pick_black,black_presented_force,prob_independent_1,prob_independent_2,prob_dependent,blackFirst
5,1,51,2,1,4,2,2,0,1,-1,34800.709213311,34803.29163551,34806.008513472,34807.542360772,34813.342267976,NaN,NaN,0,-1,0.561580831999891,0.2,NaN,1,1,1,0.2,0.2,0.8,1
5,1,52,2,1,3,1,2,0,2,0,34815.358027997,34819.191533018,34821.825527719,34823.359158697,34828.376040931,NaN,NaN,0,1,0.47757510899828,0.2,NaN,0,1,1,0.2,0.2,0.8,1
5,1,53,2,1,3,1,1,1,2,0,34830.391740285,34832.707510518,34835.241925123,34836.776213814,34842.125572524,NaN,NaN,0,1,0.360134862996347,0.2,NaN,0,1,1,0.2,0.2,0.8,1
5,1,54,2,1,4,2,2,0,2,0,34844.141158686,34846.741317089,34849.974536046,34851.490787847,34856.542025287,NaN,NaN,0,1,0.863113557999895,0.2,NaN,0,0,0,0.2,0.2,0.8,-1
5,1,55,2,1,4,2,1,1,1,-1,34858.557541942,34862.925117205,34864.824747242,34866.358071834,34870.523986549,NaN,NaN,0,-1,0.653809272000217,0.2,NaN,0,0,0,0.2,0.2,0.8,-1
5,1,56,2,1,3,1,2,0,1,-1,34872.540689443,34878.008198854,34880.640434348,34882.15720675,34886.14045079,NaN,NaN,0,-1,0.511430933001975,0.2,NaN,0,0,0,0.2,0.2,0.8,-1
5,1,57,2,1,4,2,1,1,2,0,34888.157045646,34893.824927554,34895.690799651,34897.224622689,34901.473907955,NaN,NaN,0,1,0.535261234006612,0.2,NaN,0,1,1,0.2,0.2,0.8,1
5,1,58,2,1,4,2,2,0,2,0,34903.490807493,34907.757468622,34910.007543195,34911.523407017,34916.874667591,NaN,NaN,0,1,0.408526521001477,0.2,NaN,0,1,1,0.2,0.2,0.8,1
5,1,59,2,1,4,2,2,0,2,0,34918.890080862,34922.090199951,34923.840115301,34925.373930286,34929.757286145,NaN,NaN,0,1,0.507397729001241,0.2,NaN,0,0,0,0.2,0.2,0.8,-1
5,1,60,2,1,4,2,1,1,2,0,34931.773816464,34934.240133876,34936.173177171,34937.689678188,34940.524104882,NaN,NaN,0,-1,0.595931693002058,0.2,NaN,0,0,0,0.2,0.2,0.8,-1
5,1,61,2,1,3,1,1,1,1,-1,34942.540736988,34944.623292425,34947.874304687,34949.407105941,34954.590656606,NaN,NaN,0,-1,0.473293882001599,0.2,NaN,0,0,0,0.2,0.2,0.8,-1
5,1,62,2,1,3,1,1,1,2,0,34956.606362823,34960.306422319,34963.323757102,34964.85795857,34968.32307108,NaN,NaN,0,1,0.542860808003752,0.2,NaN,0,1,1,0.2,0.2,0.8,1
5,1,63,2,1,3,1,2,0,1,1,34970.339762978,34974.873511295,34976.473334726,34977.989801902,34982.039546398,NaN,NaN,0,1,0.683239931997377,0.2,NaN,0,0,0,0.2,0.2,0.8,-1
5,1,64,2,1,4,2,2,0,2,0,34984.056257265,34989.689257753,34991.789502411,34993.324011455,34996.706385103,NaN,NaN,0,-1,0.613963823001541,0.2,NaN,0,1,1,0.2,0.2,0.8,1
5,2,1,2,0,3,1,1,0,2,0,30132.5565868691,30136.5760381963,30138.093753433,30139.6948721583,30142.5134749072,30129.5378333934,30119.4845006976,0,1,0.722808982816787,0.8,0,0,0,NaN,0.8,0.2,0.2,1
